chr	pos	count	prop
chr4	14680674	22	0.00285788516497792
chr4	15881575	15	0.0019485580670304
chr4	17285068.5	55	0.00714471291244479
chr4	3143509.5	7	0.000909327097947519
chr4	8155242	57	0.00740452065471551
chr4	8876761.5	58	0.00753442452585087
chr4	9757362	131	0.0170174071187321
chr4	11719434.5	54	0.00701480904130943
chr4	13113836.5	43	0.00558586645882047
chr4	18419861.5	5	0.000649519355676799
chr4	973849.5	101	0.0131202909846713
chr4	3276617	1	0.00012990387113536
chr4	4906750	127	0.0164977916341907
chr4	5968597.5	130	0.0168875032475968
chr4	6505730	76	0.00987269420628735
chr4	7221561.5	84	0.0109119251753702
chr4	8260270.5	57	0.00740452065471551
chr4	9080786.5	68	0.00883346323720447
chr4	10812522	70	0.00909327097947519
chr4	15713825	47	0.00610548194336191
chr4	16906358.5	59	0.00766432839698623
chr4	577313	106	0.0137698103403481
chr4	6268738	113	0.0146791374382957
chr4	8310219	38	0.00493634710314367
chr4	14949497.5	22	0.00285788516497792
chr4	16150398.5	36	0.00467653936087295
chr4	17900420.5	13	0.00168875032475968
chr4	1948356	11	0.00142894258248896
chr4	4644766.5	15	0.0019485580670304
chr4	5515115	35	0.00454663548973759
chr4	11168832	27	0.00350740452065472
chr4	14348371	37	0.00480644323200831
chr4	15031125	19	0.00246817355157184
chr4	1808156	55	0.00714471291244479
chr4	2692947	5	0.000649519355676799
chr4	3385569.5	2	0.00025980774227072
chr4	3651845.5	0	0
chr4	4036401.5	6	0.000779423226812159
chr4	4683043.5	4	0.000519615484541439
chr4	5564064	101	0.0131202909846713
chr4	7114064	89	0.011561444531047
chr4	14496795	50	0.00649519355676799
chr4	3354782.5	43	0.00558586645882047
chr4	10296613	46	0.00597557807222655
chr4	13911994.5	8	0.00103923096908288
chr4	15299948.5	12	0.00155884645362432
chr4	16881336	53	0.00688490517017407
chr4	860818.5	60	0.00779423226812159
chr4	8755440	39	0.00506625097427903
chr4	12953715.5	30	0.00389711613406079
chr4	14262445.5	24	0.00311769290724864
chr4	2083057	0	0
chr4	3585839	1	0.00012990387113536
chr4	16566866	16	0.00207846193816576
chr4	17647020	28	0.00363730839179008
chr4	1269018.5	53	0.00688490517017407
chr4	2552747	0	0
chr4	9466217.5	60	0.00779423226812159
chr4	18233232.5	24	0.00311769290724864
chr4	1524650.5	17	0.00220836580930112
chr4	4099373.5	8	0.00103923096908288
chr4	11728358	37	0.00480644323200831
chr4	18319149.5	10	0.0012990387113536
chr4	3790151.5	6	0.000779423226812159
chr4	5291408.5	15	0.0019485580670304
chr4	7029577	39	0.00506625097427903
chr4	12148222.5	25	0.003247596778384
chr4	6324903	25	0.003247596778384
chr4	10824947.5	33	0.00428682774746687
chr5	149360	72	0.00702781844802343
chr5	389733.5	45	0.00439238653001464
chr5	946411	43	0.00419716935090288
chr5	1494100.5	59	0.00575890678379697
chr5	1760304	71	0.00693020985846754
chr5	2073277	83	0.00810151293313812
chr5	2482847	21	0.0020497803806735
chr5	2949565.5	35	0.00341630063445583
chr5	3391164	106	0.0103465104929234
chr5	3926579	103	0.0100536847242557
chr5	4785615	45	0.00439238653001464
chr5	5436756	31	0.00302586627623231
chr5	5795755	53	0.00517325524646169
chr5	6287374	119	0.0116154221571498
chr5	6660239.5	43	0.00419716935090288
chr5	6924303.5	82	0.00800390434358223
chr5	7430312.5	44	0.00429477794045876
chr5	8120337	142	0.0138604197169351
chr5	8892773.5	298	0.0290873596876525
chr5	10070443	114	0.0111273792093704
chr5	11211075	18	0.00175695461200586
chr5	12108760.5	12	0.00117130307467057
chr5	13181254	4	0.000390434358223524
chr5	13816515	12	0.00117130307467057
chr5	14075948	29	0.00283064909712055
chr5	14440184.5	41	0.00400195217179112
chr5	14735955.5	55	0.00536847242557345
chr5	15088730.5	157	0.0153245485602733
chr5	15374600	66	0.00644216691068814
chr5	15672423.5	94	0.00917520741825281
chr5	16231012	145	0.0141532454856027
chr5	16700204	73	0.00712542703757931
chr5	16966122.5	90	0.00878477306002928
chr5	17353459.5	96	0.00937042459736457
chr5	17775397.5	132	0.0128843338213763
chr5	18024229.5	56	0.00546608101512933
chr5	18363589	140	0.0136652025378233
chr5	18979476	41	0.00400195217179112
chr5	19508982.5	60	0.00585651537335286
chr5	19998763.5	35	0.00341630063445583
chr5	20544450	54	0.00527086383601757
chr5	21041527	103	0.0100536847242557
chr5	21526019	105	0.0102489019033675
chr5	21829645.5	44	0.00429477794045876
chr5	22052430.5	112	0.0109321620302587
chr5	22241577.5	13	0.00126891166422645
chr5	22669029.5	104	0.0101512933138116
chr5	23165403.5	35	0.00341630063445583
chr5	23360131.5	38	0.00370912640312347
chr5	23622048.5	22	0.00214738897022938
chr5	24164013	42	0.004099560761347
chr5	24644220.5	29	0.00283064909712055
chr5	25184663	207	0.0202049780380673
chr5	25647970.5	7	0.000683260126891166
chr5	25791662.5	61	0.00595412396290874
chr5	25969894.5	60	0.00585651537335286
chr5	26197333.5	60	0.00585651537335286
chr5	524806.5	113	0.0110297706198145
chr5	972476	106	0.0103465104929234
chr5	1275724	35	0.00341630063445583
chr5	2258442.5	2	0.000195217179111762
chr5	2511874.5	68	0.0066373840897999
chr5	2820192	7	0.000683260126891166
chr5	3261790.5	42	0.004099560761347
chr5	3738918.5	10	0.000976085895558809
chr5	4046021.5	9	0.000878477306002928
chr5	4340882	23	0.00224499755978526
chr5	4729322.5	97	0.00946803318692045
chr5	5174055.5	36	0.00351390922401171
chr5	5667952.5	29	0.00283064909712055
chr5	5927743.5	37	0.00361151781356759
chr5	7737354.5	33	0.00322108345534407
chr5	9923513.5	73	0.00712542703757931
chr5	10711483	34	0.00331869204489995
chr5	11286769.5	5	0.000488042947779405
chr5	12837406.5	3	0.000292825768667643
chr5	13154274	7	0.000683260126891166
chr5	13328868	6	0.000585651537335285
chr5	13615165.5	41	0.00400195217179112
chr5	13962023.5	27	0.00263543191800878
chr5	14221456.5	36	0.00351390922401171
chr5	14929859	49	0.00478282088823816
chr5	16347473	59	0.00575890678379697
chr5	18398224	89	0.0086871644704734
chr5	19202316.5	41	0.00400195217179112
chr5	19710149.5	4	0.000390434358223524
chr5	20011725	26	0.0025378233284529
chr5	21598119.5	83	0.00810151293313812
chr5	22090893	36	0.00351390922401171
chr5	23933365.5	46	0.00448999511957052
chr5	24300756.5	99	0.00966325036603221
chr5	26233649	115	0.0112249877989263
chr5	402789.5	68	0.0066373840897999
chr5	1081484	79	0.00771107857491459
chr5	2102304.5	20	0.00195217179111762
chr5	3177877.5	12	0.00117130307467057
chr5	6930095.5	28	0.00273304050756467
chr5	7577142	75	0.00732064421669107
chr5	7918888.5	25	0.00244021473889702
chr5	9256670.5	82	0.00800390434358223
chr5	11291455	0	0
chr5	11930724.5	0	0
chr5	12712235	0	0
chr5	13498121.5	23	0.00224499755978526
chr5	13994119.5	83	0.00810151293313812
chr5	15021825	34	0.00331869204489995
chr5	17840171	20	0.00195217179111762
chr5	19167681.5	47	0.0045876037091264
chr5	21028942	80	0.00780868716447047
chr5	22776414	77	0.00751586139580283
chr5	23534705	44	0.00429477794045876
chr5	25107528	51	0.00497803806734993
chr5	719046.5	98	0.00956564177647633
chr5	1807073.5	22	0.00214738897022938
chr5	2566760	29	0.00283064909712055
chr5	3033478.5	41	0.00400195217179112
chr5	3510606.5	15	0.00146412884333821
chr5	4153221.5	13	0.00126891166422645
chr5	5405252	32	0.00312347486578819
chr5	6300609	64	0.00624694973157638
chr5	7307286	92	0.00897999023914104
chr5	9619718	77	0.00751586139580283
chr5	10331993	87	0.00849194729136164
chr5	10858412.5	15	0.00146412884333821
chr5	13271318	9	0.000878477306002928
chr5	14011498	18	0.00175695461200586
chr5	15580457.5	78	0.00761346998535871
chr5	17537518	81	0.00790629575402635
chr5	19014111	144	0.0140556368960469
chr5	19897294.5	8	0.000780868716447047
chr5	20198870	20	0.00195217179111762
chr5	20797416	38	0.00370912640312347
chr5	22018792.5	38	0.00370912640312347
chr5	24276829.5	65	0.00634455832113226
chr5	25755981	31	0.00302586627623231
chr5	1650935.5	29	0.00283064909712055
chr5	6783266	23	0.00224499755978526
chr5	7194159.5	60	0.00585651537335286
chr5	8987301.5	46	0.00448999511957052
chr5	9714246	20	0.00195217179111762
chr5	10185063.5	175	0.0170815031722792
chr5	10635788.5	20	0.00195217179111762
chr5	11644117.5	0	0
chr5	12113446	0	0
chr5	14212847.5	24	0.00234260614934114
chr5	16025154.5	112	0.0109321620302587
chr5	16849661.5	15	0.00146412884333821
chr5	17876877.5	0	0
chr5	19521944	9	0.000878477306002928
chr5	19910256	35	0.00341630063445583
chr5	20442981	39	0.00380673499267936
chr5	22630567	97	0.00946803318692045
chr5	23427320.5	21	0.0020497803806735
chr5	1385092.5	19	0.00185456320156174
chr5	1945469.5	21	0.0020497803806735
chr5	2595787.5	22	0.00214738897022938
chr5	4033779	10	0.000976085895558809
chr5	5273263.5	22	0.00214738897022938
chr5	8349578.5	121	0.0118106393362616
chr5	9452696	3	0.000292825768667643
chr5	15780181	43	0.00419716935090288
chr5	16338769.5	26	0.0025378233284529
chr5	18298815.5	28	0.00273304050756467
chr5	18672810	14	0.00136652025378233
chr5	20255836	20	0.00195217179111762
chr5	21273053	59	0.00575890678379697
chr5	23252747	38	0.00370912640312347
chr5	26341659.5	38	0.00370912640312347
chr5	643163	68	0.0066373840897999
chr5	1698065.5	17	0.00165934602244998
chr5	4892815	45	0.00439238653001464
chr5	7071133	32	0.00312347486578819
chr5	9154323.5	162	0.0158125915080527
chr5	13440571.5	13	0.00126891166422645
chr5	14884925.5	42	0.004099560761347
chr5	16291073	45	0.00439238653001464
chr5	23671448.5	8	0.000780868716447047
chr5	6551438	19	0.00185456320156174
chr5	8225930.5	32	0.00312347486578819
chr5	14599056	43	0.00419716935090288
chr5	17204002	15	0.00146412884333821
chr5	22863757.5	23	0.00224499755978526
chr5	24413573	10	0.000976085895558809
chr5	26411881	106	0.0103465104929234
chr5	3805467	36	0.00351390922401171
chr5	5568744.5	25	0.00244021473889702
chr5	12015415.5	2	0.000195217179111762
chr5	13647261.5	32	0.00312347486578819
chr5	8585731.5	66	0.00644216691068814
chr5	13012000.5	9	0.000878477306002928
chr5	14517227.5	36	0.00351390922401171
chr5	23758792	23	0.00224499755978526
chr5	25071846.5	46	0.00448999511957052
chr5	7884184	74	0.00722303562713519
chr5	17087541	22	0.00214738897022938
chr5	1190852.5	34	0.00331869204489995
chr5	2326709	20	0.00195217179111762
chr5	4622122.5	14	0.00136652025378233
chr5	6159571.5	24	0.00234260614934114
chr5	11997271	5	0.000488042947779405
chr5	20508802	40	0.00390434358223524
chr5	22737951.5	46	0.00448999511957052
chr5	24102256	26	0.0025378233284529
chr5	25826202.5	17	0.00165934602244998
chr5	4992023	15	0.00146412884333821
chr5	11488996	27	0.00263543191800878
chr5	13472667.5	12	0.00117130307467057
chr5	828054.5	24	0.00234260614934114
chr5	6428411.5	11	0.00107369448511469
chr5	10407687.5	18	0.00175695461200586
chr5	12542672	1	9.76085895558809e-05
chr5	267716.5	32	0.00312347486578819
chr5	1055779.5	37	0.00361151781356759
chr5	3698267	13	0.00126891166422645
chr5	25220344.5	19	0.00185456320156174
